Month,NIRBRS Crime,Frequency All Neighborhoods,Frequency % All Neighborhoods,Frequency at 75252,Frequency % at 75252,Frequency at 75248,Frequency % at 75248,Frequency at 75246,Frequency % at 75246,Frequency at 75243,Frequency % at 75243,Frequency at 75042,Frequency % at 75042,Frequency at 75216,Frequency % at 75216,Frequency at 75115,Frequency % at 75115,Frequency at 75062,Frequency % at 75062,Frequency at 75212,Frequency % at 75212,Frequency at 75137,Frequency % at 75137,Frequency at 75211,Frequency % at 75211,Frequency at 75229,Frequency % at 75229,Frequency at 75231,Frequency % at 75231,Frequency at 75041,Frequency % at 75041,Frequency at 75206,Frequency % at 75206,Frequency at 75247,Frequency % at 75247,Frequency at 75220,Frequency % at 75220,Frequency at 75149,Frequency % at 75149,Frequency at 75210,Frequency % at 75210,Frequency at 75104,Frequency % at 75104,Frequency at 75001,Frequency % at 75001,Frequency at 75251,Frequency % at 75251,Frequency at 75080,Frequency % at 75080,Frequency at 75204,Frequency % at 75204,Frequency at 75006,Frequency % at 75006,Frequency at 75254,Frequency % at 75254,Frequency at 75218,Frequency % at 75218,Frequency at 75116,Frequency % at 75116,Frequency at 75287,Frequency % at 75287,Frequency at 75234,Frequency % at 75234,Frequency at 75209,Frequency % at 75209,Frequency at 75202,Frequency % at 75202,Frequency at 75141,Frequency % at 75141,Frequency at 75233,Frequency % at 75233,Frequency at 75244,Frequency % at 75244,Frequency at 75232,Frequency % at 75232,Frequency at 75270,Frequency % at 75270,Frequency at 75228,Frequency % at 75228,Frequency at 75227,Frequency % at 75227,Frequency at 75240,Frequency % at 75240,Frequency at 75019,Frequency % at 75019,Frequency at 75208,Frequency % at 75208,Frequency at 75201,Frequency % at 75201,Frequency at 75052,Frequency % at 75052,Frequency at 75214,Frequency % at 75214,Frequency at 75219,Frequency % at 75219,Frequency at 75217,Frequency % at 75217,Frequency at 75225,Frequency % at 75225,Frequency at 75238,Frequency % at 75238,Frequency at 75051,Frequency % at 75051,Frequency at 75063,Frequency % at 75063,Frequency at 75007,Frequency % at 75007,Frequency at 75226,Frequency % at 75226,Frequency at 75203,Frequency % at 75203,Frequency at 75134,Frequency % at 75134,Frequency at 75236,Frequency % at 75236,Frequency at 75224,Frequency % at 75224,Frequency at 75207,Frequency % at 75207,Frequency at 75205,Frequency % at 75205,Frequency at 75230,Frequency % at 75230,Frequency at 75253,Frequency % at 75253,Frequency at 75235,Frequency % at 75235,Frequency at 75159,Frequency % at 75159,Frequency at 75081,Frequency % at 75081,Frequency at 75249,Frequency % at 75249,Frequency at 75241,Frequency % at 75241,Frequency at 75215,Frequency % at 75215,Frequency at 75237,Frequency % at 75237,Frequency at 75223,Frequency % at 75223
12,ROBBERY-INDIVIDUAL,149,0.2,3,0.47,0,0,0,0,9,0.27,,,9,0.3,,,,,2,0.13,,,7,0.24,6,0.33,3,0.1,,,3,0.13,2,0.17,18,0.52,0,0,8,1.02,,,0,0,0,0,0,0,3,0.09,,,1,0.1,1,0.11,,,5,0.27,2,0.62,0,0,1,0.09,,,2,0.32,0,0,1,0.07,0,0,9,0.26,6,0.28,1,0.05,0,0,3,0.16,2,0.09,0,0,1,0.08,2,0.11,6,0.21,1,0.21,1,0.07,0,0,0,0,,,3,0.22,0,0,,,1,0.14,3,0.19,0,0,0,0,2,0.17,1,0.18,2,0.11,,,0,0,0,0,4,0.18,4,0.18,7,0.37,4,0.53
12,SHOPLIFTING,181,0.24,1,0.16,3,0.29,0,0,5,0.15,,,3,0.1,,,,,2,0.13,,,3,0.1,18,1,19,0.66,,,6,0.25,8,0.67,14,0.4,0,0,0,0,,,0,0,1,0.27,0,0,6,0.18,,,6,0.58,1,0.11,,,1,0.05,1,0.31,0,0,2,0.17,,,0,0,2,0.83,10,0.68,1,8.33,1,0.03,0,0,10,0.54,0,0,10,0.53,1,0.04,0,0,2,0.15,1,0.06,13,0.45,2,0.42,5,0.36,0,0,0,0,,,1,0.07,3,0.26,,,0,0,4,0.25,0,0,2,0.47,4,0.34,0,0,6,0.32,,,0,0,0,0,1,0.05,0,0,2,0.11,0,0
12,SIMPLE ASSAULT,183,0.25,2,0.32,1,0.1,0,0,14,0.42,,,13,0.44,,,,,2,0.13,,,7,0.24,5,0.28,3,0.1,,,3,0.13,2,0.17,4,0.12,1,4.35,5,0.64,,,0,0,1,0.27,0,0,3,0.09,,,3,0.29,2,0.21,,,2,0.11,0,0,1,0.15,1,0.09,,,1,0.16,2,0.83,10,0.68,0,0,7,0.2,8,0.37,4,0.22,0,0,7,0.37,2,0.09,0,0,2,0.15,4,0.23,9,0.31,0,0,2,0.14,0,0,0,0,,,11,0.82,3,0.26,,,1,0.14,7,0.43,1,0.08,0,0,2,0.17,0,0,3,0.16,,,0,0,0,0,5,0.23,13,0.58,2,0.11,2,0.26
12,STOLEN PROPERTY OFFENSES,11,0.01,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,1,0.03,,,1,0.04,0,0,2,0.06,0,0,1,0.13,,,0,0,0,0,0,0,1,0.03,,,0,0,0,0,,,0,0,1,0.31,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0.09,,,0,0,0,0,0,0,0,0,1,0.08,1,0.18,0,0,,,0,0,0,0,0,0,0,0,1,0.05,0,0
12,THEFT FROM MOTOR VEHICLE,999,1.34,11,1.74,18,1.77,1,0.51,27,0.8,,,24,0.81,,,,,12,0.8,,,38,1.3,24,1.34,47,1.63,,,58,2.42,13,1.08,50,1.44,0,0,7,0.89,,,1,5.56,6,1.6,0,0,71,2.11,,,20,1.93,16,1.68,,,21,1.13,9,2.77,17,2.53,11,0.96,,,6,0.96,6,2.48,7,0.47,0,0,45,1.31,24,1.11,20,1.08,0,0,11,0.58,40,1.78,0,0,26,1.96,46,2.59,18,0.62,3,0.64,22,1.57,0,0,0,0,,,18,1.34,16,1.39,,,15,2.1,16,0.99,16,1.31,14,3.26,21,1.78,9,1.6,15,0.79,,,0,0,11,4.45,36,1.63,14,0.62,16,0.85,6,0.79
12,THEFT OF BUILDING,68,0.09,3,0.47,1,0.1,0,0,0,0,,,1,0.03,,,,,1,0.07,,,0,0,1,0.06,6,0.21,,,5,0.21,1,0.08,2,0.06,0,0,0,0,,,0,0,0,0,0,0,3,0.09,,,1,0.1,0,0,,,1,0.05,2,0.62,3,0.45,1,0.09,,,1,0.16,0,0,1,0.07,0,0,3,0.09,2,0.09,2,0.11,0,0,2,0.11,4,0.18,0,0,0,0,0,0,2,0.07,2,0.42,0,0,0,0,0,0,,,2,0.15,3,0.26,,,0,0,2,0.12,4,0.33,0,0,0,0,0,0,0,0,,,0,0,0,0,2,0.09,2,0.09,2,0.11,0,0
12,THEFT OF COIN-OPERATED MACHINE OR DEVICE,3,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,1,0.06,1,0.03,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
12,THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES,451,0.61,2,0.32,12,1.18,1,0.51,25,0.74,,,8,0.27,,,,,8,0.54,,,23,0.79,7,0.39,26,0.9,,,7,0.29,10,0.83,20,0.58,0,0,0,0,,,0,0,6,1.6,0,0,27,0.8,,,7,0.68,6,0.63,,,15,0.81,1,0.31,3,0.45,5,0.43,,,3,0.48,4,1.65,5,0.34,0,0,31,0.9,14,0.65,20,1.08,2,4,14,0.74,18,0.8,0,0,4,0.3,9,0.51,13,0.45,5,1.06,10,0.71,0,0,0,0,,,2,0.15,6,0.52,,,7,0.98,11,0.68,8,0.66,4,0.93,10,0.85,2,0.36,9,0.48,,,1,9.09,3,1.21,4,0.18,4,0.18,5,0.27,4,0.53
12,UUMV,1069,1.44,5,0.79,5,0.49,1,0.51,37,1.1,,,27,0.91,,,,,20,1.34,,,67,2.3,31,1.73,38,1.32,,,37,1.54,17,1.41,59,1.7,0,0,10,1.28,,,0,0,5,1.33,0,0,58,1.72,,,9,0.87,14,1.47,,,18,0.97,5,1.54,6,0.89,22,1.91,,,21,3.36,1,0.41,29,1.96,0,0,38,1.11,32,1.48,30,1.62,1,2,37,1.95,40,1.78,1,50,11,0.83,17,0.96,40,1.38,14,2.97,7,0.5,0,0,0,0,,,16,1.19,23,2,,,10,1.4,40,2.48,23,1.88,6,1.4,18,1.52,14,2.49,21,1.11,,,0,0,9,3.64,18,0.81,12,0.53,33,1.75,16,2.12
12,WEAPON LAW VIOLATIONS,65,0.09,1,0.16,0,0,0,0,2,0.06,,,7,0.24,,,,,3,0.2,,,3,0.1,1,0.06,1,0.03,,,1,0.04,1,0.08,1,0.03,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,1,0.05,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,13,0.38,3,0.14,3,0.16,0,0,1,0.05,0,0,0,0,2,0.15,1,0.06,4,0.14,0,0,1,0.07,0,0,0,0,,,1,0.07,1,0.09,,,2,0.28,2,0.12,0,0,0,0,0,0,2,0.36,0,0,,,0,0,0,0,2,0.09,0,0,3,0.16,1,0.13
12,WELFARE FRAUD,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
2,AGG ASSAULT - NFV,172,0.23,1,0.16,2,0.2,1,0.51,15,0.45,,,12,0.4,,,,,4,0.27,,,8,0.27,5,0.28,4,0.14,0,0,1,0.04,4,0.33,6,0.17,,,0,0,,,,,0,0,0,0,1,0.03,,,5,0.48,3,0.32,,,7,0.38,1,0.31,0,0,1,0.09,,,2,0.32,0,0,4,0.27,,,11,0.32,6,0.28,8,0.43,0,0,3,0.16,3,0.13,,,3,0.23,2,0.11,9,0.31,0,0,2,0.14,0,0,0,0,,,3,0.22,3,0.26,,,1,0.14,1,0.06,2,0.16,1,0.23,2,0.17,3,0.53,0,0,0,0,0,0,0,0,3,0.14,9,0.4,8,0.42,2,0.26
2,ALL OTHER LARCENY,438,0.59,12,1.9,4,0.39,3,1.53,19,0.57,,,20,0.67,,,,,10,0.67,,,10,0.34,11,0.61,11,0.38,0,0,20,0.84,6,0.5,7,0.2,,,6,0.77,,,,,1,0.27,0,0,30,0.89,,,7,0.68,13,1.37,,,9,0.48,1,0.31,6,0.89,6,0.52,,,2,0.32,0,0,4,0.27,,,29,0.84,13,0.6,8,0.43,0,0,10,0.53,9,0.4,,,6,0.45,11,0.62,11,0.38,5,1.06,9,0.64,0,0,0,0,,,7,0.52,10,0.87,,,10,1.4,8,0.5,6,0.49,3,0.7,3,0.25,4,0.71,10,0.53,0,0,0,0,1,0.4,22,0.99,11,0.49,12,0.64,2,0.26
2,ANIMAL CRUELTY,3,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,2,0.36,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0
2,ARSON,14,0.02,0,0,0,0,0,0,0,0,,,1,0.03,,,,,3,0.2,,,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,1,0.03,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,1,0.16,0,0,1,0.07,,,0,0,1,0.05,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,,,0,0,0,0,,,1,0.14,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,1,0.05,0,0,1,0.05,0,0
2,BETTING/ WAGERING,2,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,1,0.03,1,0.06,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BRIBERY,1,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BURGLARY-BUSINESS,300,0.4,0,0,10,0.98,0,0,14,0.42,,,18,0.61,,,,,2,0.13,,,9,0.31,5,0.28,12,0.42,0,0,16,0.67,6,0.5,9,0.26,,,6,0.77,,,,,0,0,0,0,5,0.15,,,3,0.29,6,0.63,,,6,0.32,0,0,2,0.3,2,0.17,,,3,0.48,0,0,3,0.2,,,12,0.35,10,0.46,5,0.27,0,0,13,0.68,6,0.27,,,4,0.3,4,0.23,15,0.52,1,0.21,7,0.5,0,0,0,0,,,6,0.45,17,1.48,,,4,0.56,4,0.25,2,0.16,6,1.4,4,0.34,4,0.71,7,0.37,0,0,0,0,0,0,6,0.27,18,0.8,5,0.27,3,0.4
2,BURGLARY-RESIDENCE,210,0.28,2,0.32,5,0.49,0,0,8,0.24,,,18,0.61,,,,,6,0.4,,,9,0.31,2,0.11,10,0.35,0,0,14,0.58,1,0.08,4,0.12,,,4,0.51,,,,,3,0.8,0,0,8,0.24,,,1,0.1,3,0.32,,,3,0.16,0,0,2,0.3,1,0.09,,,0,0,0,0,1,0.07,,,10,0.29,6,0.28,6,0.32,0,0,2,0.11,7,0.31,,,6,0.45,7,0.39,17,0.59,0,0,7,0.5,0,0,0,0,,,0,0,2,0.17,,,0,0,2,0.12,2,0.16,3,0.7,2,0.17,1,0.18,7,0.37,0,0,0,0,1,0.4,3,0.14,7,0.31,4,0.21,3,0.4
2,COUNTERFEITING / FORGERY,21,0.03,0,0,1,0.1,0,0,0,0,,,0,0,,,,,0,0,,,1,0.03,1,0.06,1,0.03,0,0,0,0,1,0.08,4,0.12,,,0,0,,,,,0,0,0,0,0,0,,,1,0.1,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1,0.03,1,0.05,1,0.05,0,0,0,0,0,0,,,0,0,0,0,1,0.03,1,0.21,1,0.07,0,0,0,0,,,0,0,0,0,,,0,0,1,0.06,0,0,0,0,0,0,1,0.18,0,0,0,0,0,0,0,0,1,0.05,2,0.09,0,0,0,0
2,CREDIT CARD/ ATM FRAUD,17,0.02,0,0,0,0,0,0,1,0.03,,,2,0.07,,,,,1,0.07,,,0,0,0,0,0,0,0,0,1,0.04,0,0,3,0.09,,,0,0,,,,,0,0,0,0,1,0.03,,,0,0,1,0.11,,,1,0.05,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,1,0.05,0,0,0,0,0,0,1,0.04,,,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.11,0,0
2,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,620,0.83,2,0.32,12,1.18,2,1.02,45,1.34,,,28,0.94,,,,,14,0.94,,,26,0.89,12,0.67,26,0.9,0,0,14,0.58,7,0.58,24,0.69,,,5,0.64,,,,,3,0.8,0,0,19,0.56,,,14,1.35,8,0.84,,,22,1.18,2,0.62,6,0.89,4,0.35,,,7,1.12,0,0,17,1.15,,,44,1.28,31,1.43,12,0.65,0,0,16,0.84,17,0.76,,,9,0.68,11,0.62,29,1,1,0.21,13,0.93,0,0,0,0,,,9,0.67,10,0.87,,,3,0.42,11,0.68,9,0.74,3,0.7,3,0.25,6,1.07,7,0.37,1,12.5,0,0,5,2.02,12,0.54,15,0.67,19,1.01,5,0.66
2,DRUG EQUIPMENT VIOLATIONS,13,0.02,0,0,0,0,0,0,2,0.06,,,2,0.07,,,,,0,0,,,2,0.07,0,0,0,0,0,0,0,0,0,0,2,0.06,,,0,0,,,,,0,0,0,0,1,0.03,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,,,0,0,0,0,,,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.09,0,0,0,0
2,DRUG/ NARCOTIC VIOLATIONS,380,0.51,2,0.32,3,0.29,2,1.02,26,0.77,,,37,1.25,,,,,13,0.87,,,16,0.55,10,0.56,5,0.17,1,33.33,6,0.25,7,0.58,23,0.66,,,8,1.02,,,,,1,0.27,0,0,10,0.3,,,2,0.19,4,0.42,,,4,0.21,4,1.23,0,0,2,0.17,,,1,0.16,0,0,3,0.2,,,17,0.49,12,0.56,6,0.32,0,0,9,0.47,5,0.22,,,6,0.45,5,0.28,16,0.55,0,0,5,0.36,1,3.33,0,0,,,6,0.45,11,0.96,,,3,0.42,3,0.19,7,0.57,1,0.23,2,0.17,1,0.18,14,0.74,0,0,0,0,0,0,13,0.59,35,1.55,9,0.48,3,0.4
2,EMBEZZELMENT,26,0.03,1,0.16,0,0,0,0,0,0,,,3,0.1,,,,,0,0,,,3,0.1,0,0,3,0.1,0,0,0,0,0,0,1,0.03,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,,2,0.11,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1,0.03,0,0,0,0,0,0,2,0.11,1,0.04,,,1,0.08,1,0.06,1,0.03,1,0.21,0,0,0,0,0,0,,,0,0,0,0,,,0,0,1,0.06,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,1,0.04,2,0.11,0,0
2,EXTORTION/ BLACKMAIL,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,FALSE PRETENSES/ SWINDLE/ CONFIDENCE GAME,64,0.09,2,0.32,1,0.1,0,0,0,0,,,1,0.03,,,,,1,0.07,,,4,0.14,1,0.06,0,0,0,0,3,0.13,2,0.17,3,0.09,,,0,0,,,,,0,0,0,0,4,0.12,,,1,0.1,3,0.32,,,3,0.16,0,0,0,0,1,0.09,,,1,0.16,0,0,1,0.07,,,1,0.03,0,0,3,0.16,0,0,2,0.11,4,0.18,,,1,0.08,1,0.06,3,0.1,0,0,0,0,0,0,0,0,,,1,0.07,1,0.09,,,0,0,1,0.06,1,0.08,0,0,1,0.08,0,0,4,0.21,0,0,0,0,1,0.4,0,0,1,0.04,4,0.21,2,0.26
2,HACKING/COMPUTER INVASION,1,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"HUMAN TRAFFICKING, INVOLUNTARY SERVITUDE",0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,IDENTITY THEFT,13,0.02,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,1,0.03,0,0,2,0.07,0,0,1,0.04,1,0.08,1,0.03,,,0,0,,,,,1,0.27,0,0,1,0.03,,,1,0.1,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,1,0.05,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,2,0.09,0,0,0,0
2,IMPERSONATION,1,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,INTIMIDATION,147,0.2,4,0.63,2,0.2,1,0.51,7,0.21,,,17,0.57,,,,,3,0.2,,,6,0.21,1,0.06,5,0.17,0,0,2,0.08,2,0.17,1,0.03,,,2,0.26,,,,,2,0.53,0,0,5,0.15,,,1,0.1,0,0,,,4,0.21,0,0,0,0,1,0.09,,,2,0.32,0,0,2,0.14,,,6,0.17,8,0.37,8,0.43,0,0,3,0.16,3,0.13,,,2,0.15,2,0.11,8,0.28,0,0,5,0.36,0,0,0,0,,,0,0,4,0.35,,,1,0.14,3,0.19,0,0,0,0,1,0.08,4,0.71,5,0.26,0,0,0,0,1,0.4,5,0.23,4,0.18,3,0.16,1,0.13
2,JUSTIFIABLE HOMICIDE,1,0,0,0,0,0,0,0,0,0,,,0,0,,,,,1,0.07,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,KIDNAPPING/ ABDUCTION,2,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0
2,MURDER & NONNEGLIGENT MANSLAUGHTER,7,0.01,0,0,0,0,0,0,2,0.06,,,1,0.03,,,,,1,0.07,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,1,0.27,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0.05,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0
2,NEGLIGENT MANSLAUGHTER,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,POCKET-PICKING,7,0.01,0,0,0,0,0,0,1,0.03,,,1,0.03,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,4,0.12,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,PORNOGRAPHY/ OBSCENE MATERIAL,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,PURSE-SNATCHING,3,0,0,0,0,0,0,0,0,0,,,1,0.03,,,,,0,0,,,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ROBBERY-BUSINESS,25,0.03,0,0,1,0.1,0,0,2,0.06,,,1,0.03,,,,,0,0,,,1,0.03,1,0.06,0,0,0,0,0,0,0,0,4,0.12,,,0,0,,,,,0,0,0,0,1,0.03,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1,0.03,1,0.05,0,0,0,0,3,0.16,0,0,,,1,0.08,1,0.06,2,0.07,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,2,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.16,0,0
